X,Y,field_1,feature_id,longitude,latitude,year,canton,accidentday,accidenttype,severity,accidenttypecode,roadtype,day,time,month-year,start-time,end-time
7.56921520032444,47.5641660602058,118,A2647C7AB3913022E0430A865E333022,609827.999627847,268170.00222068,2011,BS,Donnerstag / 16h-17h / April 2011,Parkierunfall,Unfall mit Leichtverletzten,7,Hauptstrasse,Donnerstag , 16h-17h , April 2011,1600,17h 
7.56981196355549,47.569093908512,119,550D6E18319D010AE0530A839427733F,609871.999832201,268717.999017891,2017,BS,Donnerstag / 09h-10h / Juni 2017,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Donnerstag , 09h-10h , Juni 2017,900,10h 
7.56916848772228,47.5668012432575,120,55D3CD6537DB0174E0530A8394274172,609823.999931172,268462.999578474,2017,BS,Donnerstag / 09h-10h / Mai 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Donnerstag , 09h-10h , Mai 2017,900,10h 
7.56952002206912,47.5692651166556,122,4F913C6BCEC20188E0530A839427657A,609849.999836219,268736.999044045,2017,BS,Dienstag / 18h-19h / März 2017,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Dienstag , 18h-19h , März 2017,1800,19h 
7.57353367843337,47.5693954424505,124,16A6643AE19B0084E0530A8394275CA4,610151.999680064,268751.99811472,2015,BS,Samstag / 14h-15h / Mai 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 14h-15h , Mai 2015,1400,15h 
7.57299266567107,47.5709249892996,125,0575A50C3581010AE0530A839427D432,610110.99959809,268921.997645536,2014,BS,Samstag / 08h-09h / September 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 08h-09h , September 2014,800,09h 
7.56982545127513,47.5691748363718,126,B7CFD451C330014AE0430A839427014A,609872.999828561,268726.998997251,2012,BS,Sonntag / 21h-22h / Januar 2012,Auffahrunfall,Unfall mit Schwerverletzten,2,Hauptstrasse,Sonntag , 21h-22h , Januar 2012,2100,22h 
7.57342974201373,47.5755922033864,127,4A48BF00103200BAE0530A839427531B,610143.00232266,269440.997629421,2017,BS,Donnerstag / 08h-09h / März 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Donnerstag , 08h-09h , März 2017,800,09h 
7.57296590810153,47.5761233615718,128,49BD1B0EB4B4013AE0530A8394279CC9,610108.002862892,269499.99728019,2017,BS,Freitag / 14h-15h / Februar 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Freitag , 14h-15h , Februar 2017,1400,15h 
7.56839697345754,47.5719554812187,129,3BB0090D0B1C0198E0530A83942714A8,609764.999805551,269035.998898288,2016,BS,Mittwoch / 07h-08h / August 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Mittwoch , 07h-08h , August 2016,700,08h 
7.57272737608092,47.5764024404229,130,22C04C094A75020AE0530A839427F5A1,610090.003134167,269530.997371954,2015,BS,Samstag / 02h-03h / September 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 02h-03h , September 2015,200,03h 
7.57268693578053,47.5761776443256,131,FED71CE85BCD009EE0430A839427C61B,610087.002874626,269505.997273239,2014,BS,Freitag / 09h-10h / Juli 2014,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Freitag , 09h-10h , Juli 2014,900,10h 
7.56839697345754,47.5719554812187,132,E566A4A14F8402DCE0430A8394275154,609764.999805551,269035.998898288,2013,BS,Dienstag / 08h-09h / August 2013,Einbiegeunfall,Unfall mit Schwerverletzten,4,Hauptstrasse,Dienstag , 08h-09h , August 2013,800,09h 
7.56838370548973,47.5719644896811,133,E503ABC09CA7025CE0430A8394273ED6,609763.99980611,269036.998901753,2013,BS,Mittwoch / 06h-07h / August 2013,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Mittwoch , 06h-07h , August 2013,600,07h 
7.57345737387234,47.5760058771253,134,DDB33313CBEA0056E0430A8394271F42,610145.002813115,269486.997285066,2013,BS,Mittwoch / 14h-15h / April 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Mittwoch , 14h-15h , April 2013,1400,15h 
7.56837037203743,47.5719465172093,135,DC09E37850A7001CE0430A839427AADB,609762.999807392,269034.998909139,2013,BS,Freitag / 08h-09h / April 2013,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Freitag , 08h-09h , April 2013,800,09h 
7.57851660639322,47.5438204128292,136,62664F0F7D84019AE0530A839427CBAE,610531.999284627,265909.000246346,2017,BS,Freitag / 12h-13h / Dezember 2017,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Freitag , 12h-13h , Dezember 2017,1200,13h 
7.57382974252405,47.544599400413,137,5B55E6D6E1420292E0530A8394275340,610178.998926791,265994.999655604,2017,BS,Freitag / 15h-16h / September 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Hauptstrasse,Freitag , 15h-16h , September 2017,1500,16h 
7.57535523866201,47.5437971780908,138,4DFA12458D88019CE0530A83942744A0,610293.99917584,265905.999871038,2017,BL,Dienstag / 22h-23h / März 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Hauptstrasse,Dienstag , 22h-23h , März 2017,2200,23h 
7.57536934870616,47.5441209372707,139,4A49FCB6A6F0015AE0530A839427B8CB,610294.99911123,265941.999863329,2017,BS,Donnerstag / 13h-14h / Februar 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Donnerstag , 13h-14h , Februar 2017,1300,14h 
7.57758751359822,47.5440913361359,140,45F59BAA50D80020E0530A83942755B9,610461.999215311,265939.000146558,2016,BS,Freitag / 13h-14h / Dezember 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Hauptstrasse,Freitag , 13h-14h , Dezember 2016,1300,14h 
7.57534066929455,47.5432935439829,141,42E805F6BF3101DEE0530A839427E699,610292.999277033,265849.999884352,2016,BL,Freitag / 16h-17h / November 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Freitag , 16h-17h , November 2016,1600,17h 
7.57530355463941,47.5443638460827,142,3F352CFCECB300B8E0530A8394279C68,610289.999058914,265968.999847372,2016,BS,Dienstag / 07h-08h / September 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Dienstag , 07h-08h , September 2016,700,08h 
7.57834494071302,47.5442073509268,143,3F4BD2BDCBBD000CE0530A8394277092,610518.999236131,265952.000250523,2016,BS,Mittwoch / 21h-22h / September 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Hauptstrasse,Mittwoch , 21h-22h , September 2016,2100,22h 
7.57535406681387,47.5433384971457,144,3EBC2B089B3A0024E0530A8394279E71,610293.999268237,265854.999884402,2016,BL,Freitag / 17h-18h / September 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Freitag , 17h-18h , September 2016,1700,18h 
7.57584769255798,47.5441833322994,145,3BC25E2671E701C6E0530A839427213B,610330.999121197,265948.999923725,2016,BS,Samstag / 16h-17h / August 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Hauptstrasse,Samstag , 16h-17h , August 2016,1600,17h 
7.57555514744726,47.5440577630712,146,33FD9A8400E50012E0530A839427E31A,610308.999131961,265934.999888593,2016,BS,Donnerstag / 19h-20h / Mai 2016,Einbiegeunfall,Unfall mit Schwerverletzten,4,Hauptstrasse,Donnerstag , 19h-20h , Mai 2016,1900,20h 
7.57530353167052,47.5443548523414,147,29E8D1E3551001EAE0530A8394270F9C,610289.999060741,265967.999847647,2016,BS,Montag / 10h-11h / Januar 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Montag , 10h-11h , Januar 2016,1000,11h 
7.57386959141568,47.5445993542094,148,1E59EC63BD21007EE0530A839427278C,610181.998928343,265994.999655783,2015,BS,Donnerstag / 01h-02h / August 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Hauptstrasse,Donnerstag , 01h-02h , August 2015,100,02h 
7.57564092359288,47.546432016733,149,1D0388E2EE93017AE0530A8394275454,610314.99867781,266198.999850698,2015,BS,Dienstag / 23h-00h / Juli 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Dienstag , 23h-00h , Juli 2015,2300,00h 
7.57556083173455,47.5462792167002,150,DFF72463A38A0136E0430A83942707F6,610308.99869835,266181.999838197,2013,BS,Montag / 18h-19h / Juni 2013,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Montag , 18h-19h , Juni 2013,1800,19h 
7.57644123193793,47.5477081912517,151,DE659F9290660084E0430A83942745F9,610374.999499545,266341.000222545,2013,BS,Donnerstag / 10h-11h / Mai 2013,Einbiegeunfall,Unfall mit Leichtverletzten,4,Hauptstrasse,Donnerstag , 10h-11h , Mai 2013,1000,11h 
7.57531679160401,47.5443458430469,152,D134349C81C40004E0430A839427D02D,610290.99906326,265966.99984972,2012,BS,Montag / 20h-21h / November 2012,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Montag , 20h-21h , November 2012,2000,21h 
7.57528969756951,47.544139018092,153,AD855B6DB65700F6E0430A83942700F6,610288.999103953,265943.99985256,2011,BS,Montag / 09h-10h / September 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Montag , 09h-10h , September 2011,900,10h 
7.57553129675766,47.5451190556912,154,A5CF00018C93F028E0430A865E33F028,610306.998922748,266052.999860194,2011,BS,Dienstag / 18h-19h / Mai 2011,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Dienstag , 18h-19h , Mai 2011,1800,19h 
7.57711945868584,47.5531216303153,157,57F25BE261A201BCE0530A8394277162,610425.000406205,266943.000671203,2017,BS,Montag / 17h-18h / Juli 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Montag , 17h-18h , Juli 2017,1700,18h 
7.57678115145521,47.5507297031167,158,4E7134D4A5410146E0530A839427EC43,610400.000690188,266677.001582485,2017,BS,Dienstag / 18h-19h / April 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Dienstag , 18h-19h , April 2017,1800,19h 
7.57493545818399,47.5510646519806,159,4E20FABB74260074E0530A8394272599,610261.000870477,266714.002500979,2017,BS,Mittwoch / 13h-14h / März 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Mittwoch , 13h-14h , März 2017,1300,14h 
7.57528140799079,47.5512800945364,160,482A855B4F110110E0530A839427F498,610287.000799568,266738.002214511,2017,BS,Montag / 13h-14h / Januar 2017,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Montag , 13h-14h , Januar 2017,1300,14h 
7.5747366246272,47.5512357656862,161,439B2CED226900BCE0530A8394270266,610246.000867722,266733.002530076,2016,BS,Sonntag / 17h-18h / November 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Sonntag , 17h-18h , November 2016,1700,18h 
7.57474988634055,47.5512267564337,162,42823680FE660122E0530A839427B8D8,610247.000867586,266732.002527149,2016,BS,Montag / 20h-21h / Oktober 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Montag , 20h-21h , Oktober 2016,2000,21h 
7.57808697022716,47.5522390886171,163,3C64EF0DF62B001EE0530A8394272674,610498.000406469,266845.000481607,2016,BS,Mittwoch / 08h-09h / September 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Mittwoch , 08h-09h , September 2016,800,09h 
7.57731894476545,47.5532023360011,165,365953A84D80004EE0530A839427EAC5,610440.00038383,266952.000567977,2016,BS,Dienstag / 23h-00h / Mai 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Dienstag , 23h-00h , Mai 2016,2300,00h 
7.57869277174632,47.5502147696539,166,32B5C722011901EEE0530A839427C3D9,610544.000486612,266620.000564765,2016,BS,Sonntag / 16h-17h / April 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Sonntag , 16h-17h , April 2016,1600,17h 
7.5752681233823,47.551280110166,167,2C70E14AFE8B019AE0530A8394276E8D,610286.000801063,266738.002221679,2016,BS,Mittwoch / 08h-09h / Februar 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Mittwoch , 08h-09h , Februar 2016,800,09h 
7.57769719496839,47.5505037662177,168,2B681493CDE000FAE0530A839427895E,610469.00059609,266652.001107758,2016,BS,Mittwoch / 18h-19h / Januar 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Mittwoch , 18h-19h , Januar 2016,1800,19h 
7.57872790918475,47.5484159799669,169,21C0CE0136420100E0530A839427E2DA,610547.000451838,266420.000970331,2015,BS,Freitag / 21h-22h / September 2015,Frontalkollision,Unfall mit Leichtverletzten,6,Nebenstrasse,Freitag , 21h-22h , September 2015,2100,22h 
7.57955852985909,47.5510771208799,170,1B0E6D140079010AE0530A839427E71A,610609.000327419,266715.999927915,2015,BS,Mittwoch / 18h-19h / Juli 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Mittwoch , 18h-19h , Juli 2015,1800,19h 
7.57505506504119,47.5510824989564,171,1A6C1F2B64D601C4E0530A839427620F,610270.000853844,266716.002426335,2015,BS,Mittwoch / 11h-12h / Juni 2015,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Mittwoch , 11h-12h , Juni 2015,1100,12h 
7.57820683911871,47.5523558631639,172,17C191E53EF601B8E0530A83942703FE,610507.000386371,266858.000400054,2015,BS,Donnerstag / 12h-13h / Mai 2015,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Hauptstrasse,Donnerstag , 12h-13h , Mai 2015,1200,13h 
7.57527386692868,47.5535285308296,173,15403E48EE300052E0530A8394272155,610286.000483494,266988.001236895,2015,BS,Donnerstag / 10h-11h / März 2015,Parkierunfall,Unfall mit Schwerverletzten,7,Nebenstrasse,Donnerstag , 10h-11h , März 2015,1000,11h 
7.57711948197837,47.5531306240064,174,117C2BDCFABE00E8E0530A8394275B5A,610425.000405294,266944.000668504,2015,BS,Dienstag / 13h-14h / März 2015,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Dienstag , 13h-14h , März 2015,1300,14h 
7.57477643264212,47.5512177316074,175,0E18CBAF40520072E0530A8394275DAC,610249.000865931,266731.002516974,2015,BS,Montag / 09h-10h / Januar 2015,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Montag , 09h-10h , Januar 2015,900,10h 
7.57474972615258,47.5511638006494,178,A30E9871B7DBD06CE0430A865E33D06C,610247.000877185,266725.002557188,2011,BS,Freitag / 14h-15h / März 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Freitag , 14h-15h , März 2011,1400,15h 
7.57451379049037,47.5576485375496,179,559AF8A86E8802FAE0530A83942772BB,610227.999978823,267445.999931224,2017,BS,Samstag / 13h-14h / Juni 2017,Einbiegeunfall,Unfall mit Schwerverletzten,4,Nebenstrasse,Samstag , 13h-14h , Juni 2017,1300,14h 
7.57670940941981,47.5538146341008,180,55E709C88A18018CE0530A8394273AAC,610394.000359854,267020.000608047,2017,BS,Donnerstag / 19h-20h / Juni 2017,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Donnerstag , 19h-20h , Juni 2017,1900,20h 
7.57977786674987,47.5586765591724,181,51E866790BD000F2E0530A839427D009,610624.000019139,267560.999376824,2017,BS,Samstag / 16h-17h / Mai 2017,Frontalkollision,Unfall mit Leichtverletzten,6,Nebenstrasse,Samstag , 16h-17h , Mai 2017,1600,17h 
7.5737161851776,47.5574785836935,182,45BBD01920E40224E0530A8394271C56,610167.999974575,267426.999992416,2016,BS,Donnerstag / 14h-15h / Dezember 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Donnerstag , 14h-15h , Dezember 2016,1400,15h 
7.57422327296741,47.5583503874828,183,42E5BF930CA1014CE0530A839427BAC9,610205.999959393,267524.000061389,2016,BS,Mittwoch / 17h-18h / November 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Mittwoch , 17h-18h , November 2016,1700,18h 
7.57419052117465,47.5559131279431,184,38C08110CA5A016AE0530A839427B30B,610204.000160808,267253.000406421,2016,BS,Montag / 08h-09h / Juli 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Montag , 08h-09h , Juli 2016,800,09h 
7.57481836543761,47.5572524574725,185,28A6AC31C0B500C6E0530A8394272EDE,610250.999990875,267401.999842255,2015,BS,Montag / 15h-16h / Dezember 2015,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Montag , 15h-16h , Dezember 2015,1500,16h 
7.57951463607131,47.5545847307084,186,18E14B74F30C00F0E0530A8394273F74,610605.000158883,267105.999531786,2015,BS,Montag / 17h-18h / Juni 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Montag , 17h-18h , Juni 2015,1700,18h 
7.57656327164536,47.5538148074961,188,11B65A08D4FB0060E0530A8394278A85,610383.000368312,267020.000659271,2015,BS,Sonntag / 22h-23h / Februar 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Sonntag , 22h-23h , Februar 2015,2200,23h 
7.58034055157591,47.5554201448779,190,09D96D5A68520180E0530A8394272238,610667.000098057,267198.999241177,2014,BS,Samstag / 14h-15h / November 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Samstag , 14h-15h , November 2014,1400,15h 
7.58018055198104,47.5552044900063,191,045EC7A3205F0150E0530A839427687B,610655.00010942,267174.999293196,2014,BS,Freitag / 11h-12h / August 2014,Fussgängerunfall,Unfall mit Schwerverletzten,8,Nebenstrasse,Freitag , 11h-12h , August 2014,1100,12h 
7.57642628797812,47.5573674857777,192,FE6096A75B1900A2E0430A8394270A89,610372.000004467,267414.999662435,2014,BS,Freitag / 08h-09h / Juli 2014,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Freitag , 08h-09h , Juli 2014,800,09h 
7.5758369895431,47.5555334643338,194,FD96B9A880D20000E0430A8394271275,610328.000188807,267211.000236076,2014,BS,Montag / 16h-17h / April 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Hauptstrasse,Montag , 16h-17h , April 2014,1600,17h 
7.57583578976179,47.5550657931465,195,F8CC499D12FC0240E0430A8394273115,610328.000249176,267159.000420917,2014,BS,Dienstag / 17h-18h / April 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Hauptstrasse,Dienstag , 17h-18h , April 2014,1700,18h 
7.57573111901324,47.5556954756856,196,F48D4C41F72F0194E0430A839427DCED,610320.000169752,267229.000194452,2014,BS,Dienstag / 11h-12h / Februar 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Dienstag , 11h-12h , Februar 2014,1100,12h 
7.57399146194259,47.5560032963512,197,F221E25B1985008AE0430A839427F2B9,610189.00014869,267263.000395209,2014,BS,Samstag / 17h-18h / Januar 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Samstag , 17h-18h , Januar 2014,1700,18h 
7.58022939259995,47.5585950676454,198,E57DCD71C13C020AE0430A839427C6D4,610658.000025732,267551.999310681,2013,BS,Dienstag / 16h-17h / August 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Dienstag , 16h-17h , August 2013,1600,17h 
7.57762969241386,47.5551985704427,199,E574BBFED17301D6E0430A839427D442,610463.000181511,267173.999924382,2013,BS,Mittwoch / 19h-20h / August 2013,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Mittwoch , 19h-20h , August 2013,1900,20h 
7.57870877214064,47.556321491887,200,DEFA7DD0F10D0156E0430A839427D091,610544.000075757,267298.999455217,2013,BS,Freitag / 08h-09h / Mai 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Freitag , 08h-09h , Mai 2013,800,09h 
7.57600073810715,47.5572150946701,201,DC0A1CC40C48021AE0430A839427A243,610340.000003309,267397.999695583,2013,BS,Freitag / 11h-12h / April 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Freitag , 11h-12h , April 2013,1100,12h 
7.57670952553128,47.553859602533,202,DA274CB4F39A0204E0430A839427D524,610394.000354897,267025.000593191,2013,BS,Samstag / 19h-20h / März 2013,Fussgängerunfall,Unfall mit Schwerverletzten,8,Nebenstrasse,Samstag , 19h-20h , März 2013,1900,20h 
7.57451278455187,47.5572528141944,204,CA722DBF4A19016AE0430A839427871D,610227.999987849,267401.999879074,2012,BS,Mittwoch / 10h-11h / September 2012,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Mittwoch , 10h-11h , September 2012,1000,11h 
7.57966075225784,47.5545755599632,205,A9AAC1FDEFA50090E0430A8394270090,610616.000153257,267104.999489967,2011,BS,Freitag / 07h-08h / Juli 2011,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Freitag , 07h-08h , Juli 2011,700,08h 
7.577121345406,47.5538501192042,206,A8F55CFF9E7D0046E0430A8394270046,610425.000332361,267024.00045289,2011,BS,Freitag / 07h-08h / Juli 2011,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 07h-08h , Juli 2011,700,08h 
7.57910229088856,47.5543963609933,207,9DF704CBD9A28002E0430A865E338002,610574.000186985,267084.999681015,2011,BS,Freitag / 20h-21h / Februar 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Freitag , 20h-21h , Februar 2011,2000,21h 
7.57399297694076,47.561849216675,209,55D614073089028EE0530A839427AACA,610187.999871177,267913.00058037,2017,BS,Samstag / 15h-16h / Juni 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Samstag , 15h-16h , Juni 2017,1500,16h 
7.57648727321126,47.5604072956594,210,4C44C5FD9BA300BEE0530A839427B7A4,610375.999944914,267753.000009716,2017,BS,Dienstag / 14h-15h / März 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Dienstag , 14h-15h , März 2017,1400,15h 
7.57389962449675,47.5617144196338,211,49A8E38D20BC014CE0530A8394275636,610180.99986526,267898.0006238,2017,BS,Dienstag / 10h-11h / Februar 2017,Fussgängerunfall,Unfall mit Leichtverletzten,8,Hauptstrasse,Dienstag , 10h-11h , Februar 2017,1000,11h 
